strong,12000,1,7,
strong,12000,2,7,
strong,12000,3,7,
strong,12000,4,7,
strong,12000,5,7,
strong,12000,6,7,
strong,12000,7,7,
strong,12000,8,7,
strong,12000,9,7,
strong,12000,10,7,
strong,12000,11,7,
strong,12000,12,7,
weak,1200,1,7,
weak,2400,2,7,
weak,3600,3,7,
weak,4800,4,7,
weak,6000,5,7,
weak,7200,6,7,
weak,8400,7,7,
weak,9600,8,7,
weak,10800,9,7,
weak,12000,10,7,
weak,13200,11,7,
weak,14400,12,7,
strong,18238420,1,7,
strong,18238420,2,7,
strong,18238420,3,7,
strong,18238420,4,7,
strong,18238420,5,7,
strong,18238420,6,7,
strong,18238420,7,7,
strong,18238420,8,7,
strong,18238420,9,7,
strong,18238420,10,7,
strong,18238420,11,7,
strong,18238420,12,7,
weak,1823842,1,7,
weak,3647684,2,7,
weak,5471526,3,7,
weak,7295368,4,7,
weak,9119210,5,7,
weak,10943052,6,7,
weak,12766894,7,7,
weak,14590736,8,7,
weak,16414578,9,7,
weak,18238420,10,7,
weak,20062262,11,7,
weak,21886104,12,7,
strong,27720000000,1,7,
strong,27720000000,2,7,
strong,27720000000,3,7,
strong,27720000000,4,7,
strong,27720000000,5,7,
strong,27720000000,6,7,
strong,27720000000,7,7,
strong,27720000000,8,7,
strong,27720000000,9,7,
strong,27720000000,10,7,
strong,27720000000,11,7,
strong,27720000000,12,7,
weak,2772000000,1,7,
weak,5544000000,2,7,
weak,8316000000,3,7,
weak,11088000000,4,7,
weak,13860000000,5,7,
weak,16632000000,6,7,
weak,19404000000,7,7,
weak,22176000000,8,7,
weak,24948000000,9,7,
weak,27720000000,10,7,
weak,30492000000,11,7,
weak,33264000000,12,7,
